,Filename,ROI,Date,DOY,Red_Avg,Green_Avg,Blue_Avg,Red_SD,Green_SD,Blue_SD,Brightness_Avg,Brightness_SD,Green_Index,Green_Index_SD,Greenness_Excess_index,Greenness_Excess_index_SD,Red_index,Red_Index_SD,Blue_Index,Blue_Index_SD,plant
21,centermarsh_04_11_19_1200,2,4/11/2019 12:00,101,146.865933,120.1957257,86.67547049,20.43602001,19.45220406,18.22389054,353.7371292,57.66665306,0.339886459,0.003624167,6.850047847,3.651114206,0.417060942,0.014286807,0.243052599,0.015567753,c3
22,centerright_03_05_19_1200,1,3/5/2019 12:00,64,168.0159179,121.4980179,81.6214457,29.61262925,28.16758706,26.16893248,371.1353815,83.45624714,0.32680686,0.004851491,-6.641327754,4.226536138,0.458520195,0.028955091,0.214672944,0.027096136,c3
23,centerright_05_28_19_1200,1,5/28/2019 12:00,148,118.8967677,119.7131313,56.49373737,14.79257983,11.34572738,12.53201442,295.1036364,34.15141612,0.406823766,0.015599614,64.03575758,10.71775211,0.403663076,0.030676147,0.189513159,0.025721954,c3
24,centerright_05_28_19_1200,2,5/28/2019 12:00,148,117.1082787,118.208303,52.84583637,13.35935958,11.84659182,14.0890899,288.1624181,36.34697457,0.411681959,0.015461795,66.4624909,8.717100849,0.407839982,0.025988419,0.180478059,0.028576803,c3
25,centerright_06_16_19_1200,1,6/16/2019 12:00,167,44.2987367,50.89485338,29.36028875,9.852021469,10.26051282,9.056903947,124.5538788,28.17631067,0.411460766,0.021243593,28.13068131,5.997962126,0.356883457,0.021887724,0.231655777,0.030935443,c3
26,centerright_06_21_19_1200,1,6/21/2019 12:00,172,53.27753383,57.05651988,29.75553017,19.36485431,18.24377908,16.80840591,140.0895839,53.89721484,0.415936387,0.030432529,31.07997577,6.418175877,0.383231606,0.021246502,0.200832006,0.041813441,c3
27,centerright_06_25_19_1200,1,6/25/2019 12:00,176,60.98702806,63.94648506,33.21432148,17.01773942,14.41369698,13.23432984,158.1478346,43.91083224,0.410625071,0.026527906,33.69162058,5.000938237,0.386435872,0.021403897,0.202939057,0.034493008,c3
28,centerright_06_27_19_1200,1,6/27/2019 12:00,178,76.54673245,79.63572891,39.44600633,25.56243061,23.82344676,22.64805879,195.6284677,71.49370463,0.418025765,0.035777503,43.27871905,7.342394971,0.396559372,0.024818267,0.185414863,0.052153462,c3
29,centerright_06_27_19_1200,2,6/27/2019 12:00,178,80.67207657,78.31152726,35.29047025,22.81912211,19.66895778,19.02165593,194.2740741,60.79406469,0.411054777,0.030773421,40.6605077,7.983044558,0.419972308,0.028194874,0.168972916,0.047643907,c3
30,co2experiments_04_18_19_1200,1,4/18/2019 12:00,108,193.2713613,169.7358259,139.7544325,28.2553015,28.62779297,28.36913186,502.7616198,85.0874496,0.337658563,0.002519384,6.445857959,3.634533751,0.38623904,0.011891073,0.276102397,0.012329484,c3
31,co2experiments_04_18_19_1200,2,4/18/2019 12:00,108,206.9732954,182.888794,150.2235503,26.30410855,26.50489264,26.24545841,540.0856397,78.88160798,0.338709995,0.002430633,8.580742322,3.686872163,0.384501841,0.009757266,0.276788164,0.010386498,c3
32,co2experiments_06_11_19_1200,1,6/11/2019 12:00,162,137.9617772,140.7463027,62.23625191,29.11631178,26.64257756,24.92021237,340.9443318,79.10276379,0.417263918,0.025083717,81.2945762,15.13903219,0.407104593,0.019604929,0.17563149,0.036334005,c3
33,co2experiments2_06_11_19_1200,1,6/11/2019 12:00,162,132.8130636,161.015106,53.6438921,19.65668395,15.61885381,13.15934853,347.4720617,46.08356276,0.466086047,0.025690671,135.5732563,15.66470896,0.381647784,0.015650608,0.152266169,0.020695003,c3
34,estuary_03_05_19_1200,1,3/5/2019 12:00,64,66.31910176,54.51438317,52.39829449,18.97285972,14.95690906,11.85649009,173.2317794,45.18210733,0.313521867,0.007055997,-9.688629903,2.622014,0.380044812,0.020263627,0.306433321,0.023707042,mixed
35,estuary_03_05_19_1200,2,3/5/2019 12:00,64,113.4065661,86.99494206,71.58570903,10.09887462,8.604937432,8.301161463,271.9872172,26.70857612,0.319832944,0.003079449,-11.00239102,2.642950427,0.417392221,0.006887446,0.262774835,0.007319688,phragmites
36,estuary_03_06_19_1200,1,3/6/2019 12:00,65,84.54559061,67.91618272,59.04915285,17.60721308,14.74568806,12.86694584,211.5109262,44.46566688,0.32063505,0.005039476,-7.762378016,2.797563371,0.40018806,0.015875081,0.27917689,0.015503671,mixed
37,estuary_03_06_19_1200,2,3/6/2019 12:00,65,106.5423649,86.84999414,70.30827376,17.56097055,15.15327294,12.38744857,263.7006328,44.89153744,0.329029726,0.004102022,-3.150650416,2.774984291,0.404421679,0.006497216,0.266548595,0.007145471,phragmites
38,estuary_03_07_19_1200,1,3/7/2019 12:00,66,170.5283878,136.9950382,103.4986986,24.37697376,22.22960339,19.71734595,411.0221246,65.34092459,0.33312734,0.003493597,-0.037009924,4.043388696,0.416207898,0.013619775,0.250664762,0.014399008,mixed
39,estuary_03_07_19_1200,2,3/7/2019 12:00,66,201.605159,162.289891,115.1133769,21.24099865,19.68310067,17.62766086,479.0084269,58.20918782,0.338830316,0.003584117,7.86124602,4.976714564,0.421911683,0.009487018,0.239258001,0.010543,phragmites
40,estuary_03_08_19_1200,1,3/8/2019 12:00,67,83.01192734,65.76241762,54.30371323,18.94403763,15.29421702,12.36082477,203.0780582,46.08006278,0.32336121,0.005960681,-5.790805337,3.011038133,0.408807178,0.013627713,0.267831612,0.014043145,mixed
41,estuary_03_08_19_1200,2,3/8/2019 12:00,67,105.5333559,83.72698868,64.83972302,14.51479512,11.94020076,10.1675591,254.1000676,36.29217874,0.329486276,0.004387663,-2.919101503,3.359451337,0.415700162,0.006902764,0.254813561,0.007940136,phragmites
42,estuary_03_11_19_1200,1,3/11/2019 12:00,70,82.73481973,66.19506641,47.91005693,18.13686834,15.25986105,11.88549097,196.8399431,44.57000279,0.335957908,0.005339957,1.745256167,3.048568062,0.421243162,0.016334903,0.24279893,0.017640355,mixed
43,estuary_03_11_19_1200,2,3/11/2019 12:00,70,123.6328007,99.4706476,68.79629941,14.35290759,12.96226748,11.63284438,291.8997477,38.62111974,0.340882343,0.003664599,6.512195122,3.005808807,0.424618261,0.010206365,0.234499396,0.01134748,phragmites
44,estuary_03_14_19_1200,1,3/14/2019 12:00,73,130.6674498,105.5533803,82.5541634,34.76739691,28.77952036,22.11077329,318.7749935,84.99838125,0.330503274,0.005802016,-2.114852519,4.636597094,0.410271444,0.013999985,0.259225282,0.014587641,mixed
45,estuary_03_14_19_1200,2,3/14/2019 12:00,73,206.5273441,163.9471772,112.3131075,22.96645885,21.60004669,18.75544566,482.7876289,62.93063867,0.33951353,0.002998011,9.053902798,4.360829169,0.429147805,0.011882203,0.231338665,0.012243519,phragmites
